,Region,Provincia,City,Grade,Name Of School,Address,Type,Code
282,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola dell'Infanzia (9),Scuola Infanzia Piane,"Scuola Infanzia Piane
Contrada Piane
66023 Francavilla al Mare CH
Istituto principale:
CHIC82700Q Ist. Comprensivo F.P. Michetti",Scuola statale,CHAA82701L
283,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola dell'Infanzia (9),Scuola Infanzia Foro,"Scuola Infanzia Foro
Contrada Foro Morto
66023 Francavilla al Mare CH
Istituto principale:
CHIC82700Q Ist. Comprensivo F.P. Michetti",Scuola statale,CHAA82702N
284,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola dell'Infanzia (9),Scuola Infanzia Michetti,"Scuola Infanzia Michetti
Via F. Paolo Tosti
66023 Francavilla al Mare CH
Istituto principale:
CHIC82700Q Ist. Comprensivo F.P. Michetti",Scuola statale,CHAA82703P
285,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola dell'Infanzia (9),Alento,"Alento
Via Monte Amaro
66023 Francavilla al Mare CH
Istituto principale:
CHIC82800G Francavilla F. Masci",Scuola statale,CHAA82801C
286,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola dell'Infanzia (9),Fontechiaro - Francavilla al M.,"Fontechiaro - Francavilla al M.
Contrada Fontechiaro
66023 Francavilla al Mare CH
Istituto principale:
CHIC82800G Francavilla F. Masci",Scuola statale,CHAA82802D
287,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola dell'Infanzia (9),Francesca Padovano,"Francesca Padovano
Via Adriatica 218
66023 Francavilla al Mare CH",Scuola paritaria,CH1A01700G
288,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola dell'Infanzia (9),Cesare Caso,"Cesare Caso
Via Cetti 20
66023 Francavilla al Mare CH",Scuola paritaria,CH1A019007
289,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola dell'Infanzia (9),Santa Marina,"Santa Marina
Via S. Rocco 8/B
66023 Francavilla al Mare CH",Scuola paritaria,CH1A021007
290,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola dell'Infanzia (9),Baby College,"Baby College
Via Nazionale Adriatica Sud 57
66023 Francavilla al Mare CH",Scuola paritaria,CH1A05300P
291,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Primaria (6),Sc. Prim. Foro-IC Michetti Franc,"Sc. Prim. Foro-IC Michetti Franc
Contrada Foro Morto
66023 Francavilla al Mare CH
Istituto principale:
CHIC82700Q Ist. Comprensivo F.P. Michetti",Scuola statale,CHEE82701T
292,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Primaria (6),G. d'Annunzio,"G. d'Annunzio
Viale Gabriele d'Annunzio 58
66023 Francavilla al Mare CH
Istituto principale:
CHIC82700Q Ist. Comprensivo F.P. Michetti",Scuola statale,CHEE82702V
293,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Primaria (6),Alento,"Alento
Via Figlia di Iorio
66023 Francavilla al Mare CH
Istituto principale:
CHIC82700Q Ist. Comprensivo F.P. Michetti",Scuola statale,CHEE82703X
294,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Primaria (6),Cetti Castagne-IC Masci Franc.,"Cetti Castagne-IC Masci Franc.
Contrada Cetti Castagne
66023 Francavilla al Mare CH
Istituto principale:
CHIC82800G Francavilla F. Masci",Scuola statale,CHEE82801N
295,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Primaria (6),Francavilla - Salita S. Franco,"Francavilla - Salita S. Franco
Via Salita San Franco
66023 Francavilla al Mare CH
Istituto principale:
CHIC82800G Francavilla F. Masci",Scuola statale,CHEE82802P
296,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Primaria (6),Pretaro,"Pretaro
Contrada Pretaro
66023 Francavilla al Mare CH
Istituto principale:
CHIC82800G Francavilla F. Masci",Scuola statale,CHEE82803Q
297,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Secondaria di primo grado (2),F.P. Michetti Francavilla,"F.P. Michetti Francavilla
Viale Gabriele d'Annunzio 56/B
66023 Francavilla al Mare CH
Istituto principale:
CHIC82700Q Ist. Comprensivo F.P. Michetti",Scuola statale,CHMM82701R
298,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Secondaria di primo grado (2),F. Masci - Francavilla,"F. Masci - Francavilla
Via Zara
66023 Francavilla al Mare CH
Istituto principale:
CHIC82800G Francavilla F. Masci",Scuola statale,CHMM82801L
299,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Secondaria di secondo grado (5),Liceo Scientifico A. Volta Francavilla,"Liceo Scientifico
Liceo Scientifico A. Volta Francavilla
Via G. Cirillo
66023 Francavilla al Mare CH
Istituto principale:
CHIS017009 A. Volta
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CHPS01701Q
300,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Secondaria di secondo grado (5),Pitagora,"Istituto Tecnico Professionale
Pitagora
Via F.P.Tosti 38
66023 Francavilla al Mare CH
Percorsi di Studio:
· SISTEMA MODA
· PRODUZIONI INDUSTRIALI E ARTIGIANALI / ARTIGIANATO",Scuola paritaria,CHRI00500N
301,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Secondaria di secondo grado (5),Pitagora,"Istituto Tecnico Economico
Pitagora
Via F.P.Tosti 38
66023 Francavilla al Mare CH
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola paritaria,CHTD07500E
302,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Secondaria di secondo grado (5),Pitagora,"Istituto Tecnico Tecnologico
Pitagora
Via F.P. Tosti 38
66023 Francavilla al Mare CH
Percorsi di Studio:
· INFORMATICA E TELECOMUNICAZIONI / INFORMATICA",Scuola paritaria,CHTF00500E
303,Abruzzo,Provincia di Chieti,Francavilla al Mare,Scuola Secondaria di secondo grado (5),Pitagora,"Istituto Tecnico Tecnologico
Pitagora
Via F.P. Tosti 38
66023 Francavilla al Mare CH
Percorsi di Studio:
· COSTRUZIONI, AMBIENTE E TERRITORIO",Scuola paritaria,CHTL31500X
304,Abruzzo,Provincia di Chieti,Francavilla al Mare,Istituto Comprensivo (2),Ist. Comprensivo F.P. Michetti,"Ist. Comprensivo F.P. Michetti
Viale Gabriele d'Annunzio 56b
66023 Francavilla al Mare CH
Comprende le seguenti scuole:
CHAA82701L Scuola Infanzia Piane
CHAA82702N Scuola Infanzia Foro
CHAA82703P Scuola Infanzia Michetti
CHEE82701T Sc. Prim. Foro-IC Michetti Franc
CHEE82702V G. d'Annunzio
CHEE82703X Alento
CHMM82701R F.P. Michetti Francavilla",Scuola statale,CHIC82700Q
305,Abruzzo,Provincia di Chieti,Francavilla al Mare,Istituto Comprensivo (2),Francavilla F. Masci,"Francavilla F. Masci
Via Zara
66023 Francavilla al Mare CH
Comprende le seguenti scuole:
CHAA82801C Alento
CHAA82802D Fontechiaro - Francavilla al M.
CHEE82801N Cetti Castagne-IC Masci Franc.
CHEE82802P Francavilla - Salita S. Franco
CHEE82803Q Pretaro
CHMM82801L F. Masci - Francavilla",Scuola statale,CHIC82800G
306,Abruzzo,Provincia di Chieti,Francavilla al Mare,Istituto Superiore (1),A. Volta,"A. Volta
Via Giorgio Cirillo
66023 Francavilla al Mare CH
Comprende le seguenti scuole:
CHPC01701L Liceo C. A. Volta - Iis Volta Francavilla - Ortona
CHPS01701Q Liceo Scientifico A. Volta Francavilla
CHPS01702R Liceo Scientifico A. Volta Succ. - Ortona",Scuola statale,CHIS017009
307,Abruzzo,Provincia di Chieti,Fresagrandinaria,Scuola dell'Infanzia (1),Fresagrandinaria Capoluogo,"Fresagrandinaria Capoluogo
Via Madonna delle Grazie Snc
66050 Fresagrandinaria CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari - San Salvo",Scuola statale,CHAA84306Q
308,Abruzzo,Provincia di Chieti,Fresagrandinaria,Scuola Primaria (1),Fresagrandinaria Cap.,"Fresagrandinaria Cap.
Via Roma Snc
66050 Fresagrandinaria CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari - San Salvo",Scuola statale,CHEE84305X
309,Abruzzo,Provincia di Chieti,Fresagrandinaria,Scuola Secondaria di primo grado (1),San Salvo 2 Fresagrandina,"San Salvo 2 Fresagrandina
Via Roma Snc
66050 Fresagrandinaria CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari - San Salvo",Scuola statale,CHMM84301P
310,Abruzzo,Provincia di Chieti,Fresagrandinaria,Scuola Secondaria di secondo grado (5),Liceo Sc. R. Mattioli - I.O.,"Liceo Scientifico
Liceo Sc. R. Mattioli - I.O.
Via Montegrappa 69
66050 San Salvo CH
Istituto principale:
CHIS00700P Ist Omn. R. Mattioli-S. d'Acquisto
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CHPS007015
311,Abruzzo,Provincia di Chieti,Fresagrandinaria,Scuola Secondaria di secondo grado (5),IPSIA - Io Mattioli S. d'Acquisto,"Istituto Professionale
IPSIA - Io Mattioli S. d'Acquisto
Via Montegrappa 69 Bis
66050 San Salvo CH
Istituto principale:
CHIS00700P Ist Omn. R. Mattioli-S. d'Acquisto
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI
· MANUTENZIONE E ASSISTENZA TECNICA
· SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE",Scuola statale,CHRI00701A
312,Abruzzo,Provincia di Chieti,Fresagrandinaria,Scuola Secondaria di secondo grado (5),I.T.E. R. Mattioli-Io Mattioli S. Salvo,"Istituto Tecnico Economico
I.T.E. R. Mattioli-Io Mattioli S. Salvo
Via Monte Grappa 69
66050 San Salvo CH
Istituto principale:
CHIS00700P Ist Omn. R. Mattioli-S. d'Acquisto
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD007011
313,Abruzzo,Provincia di Chieti,Fresagrandinaria,Scuola Secondaria di secondo grado (5),Ist. Omnicomprensivo,"Istituto Professionale
Ist. Omnicomprensivo
Via Vittorio Argentieri 80
86036 Montenero di Bisaccia CB
Percorsi di Studio:
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,CBRI070008
314,Abruzzo,Provincia di Chieti,Fresagrandinaria,Scuola Secondaria di secondo grado (5),Istituto Omnicomprensivo G. Spataro,"Istituto Tecnico Economico
Istituto Omnicomprensivo G. Spataro
Via Provinciale
66052 Gissi CH
Comprende le seguenti scuole:
CHTD07002D Ite Casalbordino - Io Spataro - Casalbordino
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD07000B
315,Abruzzo,Provincia di Chieti,Frisa,Scuola dell'Infanzia (1),Frisa Capoluogo,"Frisa Capoluogo
Via della Madonna 1
66030 Frisa CH
Istituto principale:
CHIC839002 Lanciano Don L. Milani - Lanciano",Scuola statale,CHAA839064
316,Abruzzo,Provincia di Chieti,Frisa,Scuola Primaria (1),Frisa Capoluogo,"Frisa Capoluogo
Via Madonna del Popolo
66030 Frisa CH
Istituto principale:
CHIC839002 Lanciano Don L. Milani - Lanciano",Scuola statale,CHEE839036
317,Abruzzo,Provincia di Chieti,Frisa,Scuola Secondaria di primo grado (1),Frisa,"Frisa
Via XXIV Maggio
66030 Frisa CH
Istituto principale:
CHIC839002 Lanciano Don L. Milani - Lanciano",Scuola statale,CHMM839013
318,Abruzzo,Provincia di Chieti,Frisa,Scuola Secondaria di secondo grado (6),V. Emanuele II,"Liceo Classico
V. Emanuele II
Via Bologna 8
66034 Lanciano CH
Istituto principale:
CHIS00900A V. Emanuele II
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,CHPC00901N
319,Abruzzo,Provincia di Chieti,Frisa,Scuola Secondaria di secondo grado (6),Liceo De Titta - Iis De Titta Fermi,"Liceo Linguistico e delle Scienze Umane
Liceo De Titta - Iis De Titta Fermi
Piazza Martiri VI Ottobre 1
66034 Lanciano CH
Istituto principale:
CHIS019001 De Titta - Fermi
Percorsi di Studio:
· LICEO LINGUISTICO
· LICEO SCIENZE UMANE
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE",Scuola statale,CHPM01901C
320,Abruzzo,Provincia di Chieti,Frisa,Scuola Secondaria di secondo grado (6),Da Vinci,"Liceo Scientifico
Da Vinci
Via Guido Rosato 5
66034 Lanciano CH
Istituto principale:
CHIS01100A Da Vinci - De Giorgio",Scuola statale,CHPS01101R
321,Abruzzo,Provincia di Chieti,Frisa,Scuola Secondaria di secondo grado (6),Liceo G. Galilei di Lanciano,"Liceo Scientifico
Liceo G. Galilei di Lanciano
Via Don Minzoni 11
66034 Lanciano CH
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO",Scuola statale,CHPS02000E
322,Abruzzo,Provincia di Chieti,Frisa,Scuola Secondaria di secondo grado (6),Ist. Prof. P. De Giorgio - Iis da Vinci,"Istituto Professionale
Ist. Prof. P. De Giorgio - Iis da Vinci
Via Barrella Snc
66034 Lanciano CH
Istituto principale:
CHIS01100A Da Vinci - De Giorgio
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI
· MANUTENZIONE E ASSISTENZA TECNICA
· SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE",Scuola statale,CHRC011019
323,Abruzzo,Provincia di Chieti,Frisa,Scuola Secondaria di secondo grado (6),Istt. d'Arte Palizzi - Iis V. Emanuele,"Liceo Artistico
Istt. d'Arte Palizzi - Iis V. Emanuele
Via Galileo Ferraris 13
66034 Lanciano CH
Istituto principale:
CHIS00900A V. Emanuele II
Percorsi di Studio:
· LICEO ARTISTICO ARCHITETTURA E AMBIENTE
· LICEO ARTISTICO ARTISTICO NUOVO ORDINAMENTO
· LICEO ARTISTICO DESIGN - ARTE DEI METALLI, DELL'OREFICERIA E DEL CORALLO
· LICEO ARTISTICO DESIGN - ARTE DELLA MODA",Scuola statale,CHSD009017
324,Abruzzo,Provincia di Chieti,Furci,Scuola dell'Infanzia (1),Furci Cap.,"Furci Cap.
Via C.De Horatiis
66050 Furci CH
Istituto principale:
CHEE034001 C. D. - Gissi",Scuola statale,CHAA03404X
325,Abruzzo,Provincia di Chieti,Furci,Scuola Primaria (1),Furci Capoluogo,"Furci Capoluogo
Via C.De Horatiis
66050 Furci CH
Istituto principale:
CHEE034001 C. D. - Gissi",Scuola statale,CHEE034078
326,Abruzzo,Provincia di Chieti,Furci,Scuola Secondaria di primo grado (1),Furci - I. Omn. Spataro Gissi,"Furci - I. Omn. Spataro Gissi
Via C. De Horatiis 1
66050 Furci CH
Istituto principale:
CHMM059008 Gissi I. Omn. Spataro - Gissi",Scuola statale,CHMM05902A
327,Abruzzo,Provincia di Chieti,Furci,Scuola Secondaria di secondo grado (6),Istituto Omnicomprensivo G. Spataro,"Istituto Tecnico Economico
Istituto Omnicomprensivo G. Spataro
Via Provinciale
66052 Gissi CH
Comprende le seguenti scuole:
CHTD07002D Ite Casalbordino - Io Spataro - Casalbordino
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD07000B
328,Abruzzo,Provincia di Chieti,Furci,Scuola Secondaria di secondo grado (6),Ist. Omnicompr Ridolfi - Zimarino,"Istituto Tecnico Tecnologico
Ist. Omnicompr Ridolfi - Zimarino
Contrada Colle Comune 1
66020 Scerni CH
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,CHTA02000X
329,Abruzzo,Provincia di Chieti,Furci,Scuola Secondaria di secondo grado (6),Liceo Sc. R. Mattioli - I.O.,"Liceo Scientifico
Liceo Sc. R. Mattioli - I.O.
Via Montegrappa 69
66050 San Salvo CH
Istituto principale:
CHIS00700P Ist Omn. R. Mattioli-S. d'Acquisto
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CHPS007015
330,Abruzzo,Provincia di Chieti,Furci,Scuola Secondaria di secondo grado (6),IPSIA - Io Mattioli S. d'Acquisto,"Istituto Professionale
IPSIA - Io Mattioli S. d'Acquisto
Via Montegrappa 69 Bis
66050 San Salvo CH
Istituto principale:
CHIS00700P Ist Omn. R. Mattioli-S. d'Acquisto
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI
· MANUTENZIONE E ASSISTENZA TECNICA
· SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE",Scuola statale,CHRI00701A
331,Abruzzo,Provincia di Chieti,Furci,Scuola Secondaria di secondo grado (6),I.T.E. R. Mattioli-Io Mattioli S. Salvo,"Istituto Tecnico Economico
I.T.E. R. Mattioli-Io Mattioli S. Salvo
Via Monte Grappa 69
66050 San Salvo CH
Istituto principale:
CHIS00700P Ist Omn. R. Mattioli-S. d'Acquisto
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD007011
332,Abruzzo,Provincia di Chieti,Furci,Scuola Secondaria di secondo grado (6),Lic. Sc. Spaventa,"Liceo Scientifico
Lic. Sc. Spaventa
Viale della Stazione 9
66041 Atessa CH
Istituto principale:
CHIS00600V Spaventa
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CHPS006019
333,Abruzzo,Provincia di Chieti,Gessopalena,Scuola dell'Infanzia (1),Infanzia,"Infanzia
Via Gennaro Finamore
66010 Gessopalena CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna - Palena",Scuola statale,CHAA825077
334,Abruzzo,Provincia di Chieti,Gessopalena,Scuola Primaria (1),Primaria,"Primaria
Via Gennaro Finamore
66010 Gessopalena CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna - Palena",Scuola statale,CHEE82507C
335,Abruzzo,Provincia di Chieti,Gessopalena,Scuola Secondaria di primo grado (4),Roccascalegna - IC Palena,"Roccascalegna - IC Palena
Via Lascianna
66040 Roccascalegna CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna - Palena",Scuola statale,CHMM825059
336,Abruzzo,Provincia di Chieti,Gessopalena,Scuola Secondaria di primo grado (4),Casoli,"Casoli
Via San Nicola 34
66043 Casoli CH
Istituto principale:
CHIC80600P Casoli G. De Petra",Scuola statale,CHMM80601Q
337,Abruzzo,Provincia di Chieti,Gessopalena,Scuola Secondaria di primo grado (4),Fara S. Martino - IC Palena,"Fara S. Martino - IC Palena
Via Garibaldi
66015 Fara San Martino CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna - Palena",Scuola statale,CHMM825037
338,Abruzzo,Provincia di Chieti,Gessopalena,Scuola Secondaria di primo grado (4),Altino - IC Casoli,"Altino - IC Casoli
Via San Pietro 1
66040 Altino CH
Istituto principale:
CHIC80600P Casoli G. De Petra - Casoli",Scuola statale,CHMM80602R
339,Abruzzo,Provincia di Chieti,Gessopalena,Scuola Secondaria di secondo grado (3),Liceo delle Scienze Umane,"Liceo Scienze Umane
Liceo delle Scienze Umane
Via del Campo Stortivo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino",Scuola statale,CHPM00301V
340,Abruzzo,Provincia di Chieti,Gessopalena,Scuola Secondaria di secondo grado (3),Lic. Sc. Algeri Marino,"Liceo Scientifico
Lic. Sc. Algeri Marino
Via del Campo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,CHPS00301T
341,Abruzzo,Provincia di Chieti,Gessopalena,Scuola Secondaria di secondo grado (3),Ist. Prof. Casoli - Iis Algeri Marino,"Istituto Professionale
Ist. Prof. Casoli - Iis Algeri Marino
Via del Campo S.N.C.
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino
Percorsi di Studio:
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,CHRI003013
342,Abruzzo,Provincia di Chieti,Gissi,Scuola dell'Infanzia (2),Case,"Case
Contrada Pianospedale
66052 Gissi CH
Istituto principale:
CHEE034001 C. D.",Scuola statale,CHAA03401R
343,Abruzzo,Provincia di Chieti,Gissi,Scuola dell'Infanzia (2),Caduti di Guerra,"Caduti di Guerra
Via Dello Stadio 3
66052 Gissi CH",Scuola paritaria,CH1A03900C
344,Abruzzo,Provincia di Chieti,Gissi,Scuola Primaria (2),C. D.,"C. D.
Piazza Luigi Sturzo
66052 Gissi CH
Comprende le seguenti scuole:
CHAA03401R Case
CHAA03402T Casalanguida E.R. di Croce - Casalanguida
CHAA03403V Carpineto Sinello Cap. - Carpineto Sinello
CHAA03404X Furci Cap. - Furci
CHAA034062 San Buono Cap. - San Buono
CHAA034073 Liscia Cap. - Liscia
CHAA034084 Guilmi Cap. - Guilmi
CHEE034012 Gissi Capoluogo - I.O.
CHEE034023 Carpineto Sinello Capoluogo - Carpineto Sinello
CHEE034034 Casalanguida E.R. di Croce - Casalanguida
CHEE034078 Furci Capoluogo - Furci
CHEE034089 Liscia Cap. - Liscia
CHEE03409A S. Buono Cap. - San Buono
CHEE03410C Guilmi Cap. - Guilmi",Scuola statale,CHEE034001
345,Abruzzo,Provincia di Chieti,Gissi,Scuola Primaria (2),Gissi Capoluogo - I.O.,"Gissi Capoluogo - I.O.
Piazza Luigi Sturzo
66052 Gissi CH
Istituto principale:
CHEE034001 C. D.",Scuola statale,CHEE034012
346,Abruzzo,Provincia di Chieti,Gissi,Scuola Secondaria di primo grado (1),Gissi I. Omn. Spataro,"Gissi I. Omn. Spataro
Piazza Luigi Sturzo
66052 Gissi CH
Comprende le seguenti scuole:
CHMM05902A Furci - I. Omn. Spataro Gissi - Furci
CHMM05907G San Buono-I. Omn. Spataro Gissi - San Buono",Scuola statale,CHMM059008
347,Abruzzo,Provincia di Chieti,Gissi,Scuola Secondaria di secondo grado (1),Istituto Omnicomprensivo G. Spataro,"Istituto Tecnico Economico
Istituto Omnicomprensivo G. Spataro
Via Provinciale
66052 Gissi CH
Comprende le seguenti scuole:
CHTD07002D Ite Casalbordino - Io Spataro - Casalbordino
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD07000B
348,Abruzzo,Provincia di Chieti,Gissi,Scuola Secondaria di secondo grado (3),Lic. Sc. Spaventa,"Liceo Scientifico
Lic. Sc. Spaventa
Viale della Stazione 9
66041 Atessa CH
Istituto principale:
CHIS00600V Spaventa
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CHPS006019
349,Abruzzo,Provincia di Chieti,Gissi,Scuola Secondaria di secondo grado (3),Spaventa,"Istituto Professionale
Spaventa
Viale della Stazione 9
66041 Atessa CH
Istituto principale:
CHIS00600V Spaventa
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI
· SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE",Scuola statale,CHRC00602V
350,Abruzzo,Provincia di Chieti,Gissi,Scuola Secondaria di secondo grado (3),ITC Spaventa - Io Spaventa,"Istituto Tecnico Economico
ITC Spaventa - Io Spaventa
Viale della Stazione 9
66041 Atessa CH
Istituto principale:
CHIS00600V Spaventa
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD006015
351,Abruzzo,Provincia di Chieti,Giuliano Teatino,Scuola dell'Infanzia (1),Sc. Infanzia,"Sc. Infanzia
Via Fioravante Flacco
66010 Giuliano Teatino CH
Istituto principale:
CHIC82200L Miglianico - Miglianico",Scuola statale,CHAA82202E
352,Abruzzo,Provincia di Chieti,Giuliano Teatino,Scuola Primaria (1),Sc. Primaria,"Sc. Primaria
Via Fioravante Flacco
66010 Giuliano Teatino CH
Istituto principale:
CHIC82200L Miglianico - Miglianico",Scuola statale,CHEE82203R
353,Abruzzo,Provincia di Chieti,Giuliano Teatino,Scuola Secondaria di primo grado (1),Giuliano Teat. - IC Miglianico,"Giuliano Teat. - IC Miglianico
Via Fioravante Flacco
66010 Giuliano Teatino CH
Istituto principale:
CHIC82200L Miglianico - Miglianico",Scuola statale,CHMM82201N
354,Abruzzo,Provincia di Chieti,Giuliano Teatino,Scuola Secondaria di secondo grado (5),Liceo C. A. Volta - Iis Volta Francavilla,"Liceo Classico
Liceo C. A. Volta - Iis Volta Francavilla
Via Papa Giovanni XXIII
66026 Ortona CH
Istituto principale:
CHIS017009 A. Volta - Francavilla al Mare
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,CHPC01701L
355,Abruzzo,Provincia di Chieti,Giuliano Teatino,Scuola Secondaria di secondo grado (5),Liceo Scientifico A. Volta Succ.,"Liceo Scientifico
Liceo Scientifico A. Volta Succ.
Via Nicola Calipari Sn
66026 Ortona CH
Istituto principale:
CHIS017009 A. Volta - Francavilla al Mare
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,CHPS01702R
356,Abruzzo,Provincia di Chieti,Giuliano Teatino,Scuola Secondaria di secondo grado (5),Marconi,"Istituto Professionale
Marconi
Via Papa Giovanni XXIII 57
66026 Ortona CH
Istituto principale:
CHIS018005 Acciaiuoli-Einaudi
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI / OTTICO
· PROD.IND.ART. / ARTIG. / PRODUZIONI TESSILI E SARTORIALI
· ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO
· INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,CHRI01801R
357,Abruzzo,Provincia di Chieti,Giuliano Teatino,Scuola Secondaria di secondo grado (5),ITC Einaudi - Iis Acciaioli,"Istituto Tecnico Economico
ITC Einaudi - Iis Acciaioli
Via Nicola Calipari 15
66026 Ortona CH
Istituto principale:
CHIS018005 Acciaiuoli-Einaudi
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING
· TURISMO",Scuola statale,CHTD01801B
358,Abruzzo,Provincia di Chieti,Giuliano Teatino,Scuola Secondaria di secondo grado (5),Ist. Nautico Acciaiuoli,"Istituto Tecnico Tecnologico
Ist. Nautico Acciaiuoli
Via Mazzini 26
66026 Ortona CH
Istituto principale:
CHIS018005 Acciaiuoli-Einaudi
Percorsi di Studio:
· TRASPORTI E LOGISTICA",Scuola statale,CHTH018015
359,Abruzzo,Provincia di Chieti,Guardiagrele,Scuola dell'Infanzia (6),Caporosso,"Caporosso
Via Caporosso 1
66016 Guardiagrele CH
Istituto principale:
CHEE03600L C.D. Guardiagrele M. della Porta",Scuola statale,CHAA03601C
360,Abruzzo,Provincia di Chieti,Guardiagrele,Scuola dell'Infanzia (6),Rione Cappuccini,"Rione Cappuccini
Viale Cappuccini 47
66016 Guardiagrele CH
Istituto principale:
CHEE03600L C.D. Guardiagrele M. della Porta",Scuola statale,CHAA03603E
361,Abruzzo,Provincia di Chieti,Guardiagrele,Scuola dell'Infanzia (6),S. Bartolomeo,"S. Bartolomeo
Localita' San Bartolomeo 1
66016 Guardiagrele CH
Istituto principale:
CHEE03600L C.D. Guardiagrele M. della Porta",Scuola statale,CHAA03604G
362,Abruzzo,Provincia di Chieti,Guardiagrele,Scuola dell'Infanzia (6),S. Vincenzo,"S. Vincenzo
Localita' Colle Tripio
66016 Guardiagrele CH
Istituto principale:
CHEE03600L C.D. Guardiagrele M. della Porta",Scuola statale,CHAA03606N
