,Region,Provincia,City,Grade,Name Of School,Address,Type,Code
91,Abruzzo,Provincia di Chieti,Carunchio,Scuola Secondaria di primo grado (4),Celenza sul Trigno-IC Castig. Mm,"Celenza sul Trigno-IC Castig. Mm
Via Carriera
66050 Celenza sul Trigno CH
Istituto principale:
CHIC816009 Castiglione M.M.-Carunchio - Castiglione Messer Marino",Scuola statale,CHMM81604D
92,Abruzzo,Provincia di Chieti,Carunchio,Scuola Secondaria di primo grado (4),San Buono-I. Omn. Spataro Gissi,"San Buono-I. Omn. Spataro Gissi
Via A. Moro
66050 San Buono CH
Istituto principale:
CHMM059008 Gissi I. Omn. Spataro - Gissi",Scuola statale,CHMM05907G
93,Abruzzo,Provincia di Chieti,Carunchio,Scuola Secondaria di secondo grado (3),Istituto Omnicomprensivo G. Spataro,"Istituto Tecnico Economico
Istituto Omnicomprensivo G. Spataro
Via Provinciale
66052 Gissi CH
Comprende le seguenti scuole:
CHTD07002D Ite Casalbordino - Io Spataro - Casalbordino
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD07000B
94,Abruzzo,Provincia di Chieti,Carunchio,Scuola Secondaria di secondo grado (3),IPSSAR G. Marchitelli - Villa S.M.,"Istituto Professionale
IPSSAR G. Marchitelli - Villa S.M.
Via Roma 22 Bis
66047 Villa Santa Maria CH
Percorsi di Studio:
· SERV.ENOG.OSP.ALBERG. / SERVIZI DI SALA E DI VENDITA
· ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA",Scuola statale,CHRH01000N
95,Abruzzo,Provincia di Chieti,Carunchio,Scuola Secondaria di secondo grado (3),Ist. Omnicomprensivo Scarano,"Liceo Scientifico
Ist. Omnicomprensivo Scarano
Via Acquasantianni
86029 Trivento CB
Percorsi di Studio:
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CBPM070004
96,Abruzzo,Provincia di Chieti,Casacanditella,Scuola dell'Infanzia (1),Casacanditella Capoluogo,"Casacanditella Capoluogo
Largo Licito
66010 Casacanditella CH
Istituto principale:
CHIC83000G Fara Filiorum Petri - Fara Filiorum Petri",Scuola statale,CHAA83001C
97,Abruzzo,Provincia di Chieti,Casacanditella,Scuola Primaria (1),Casacanditella Capoluogo,"Casacanditella Capoluogo
Via G.Marconi
66010 Casacanditella CH
Istituto principale:
CHIC83000G Fara Filiorum Petri - Fara Filiorum Petri",Scuola statale,CHEE83004R
98,Abruzzo,Provincia di Chieti,Casacanditella,Scuola Secondaria di primo grado (1),Casacanditella - IC Fara F.P.,"Casacanditella - IC Fara F.P.
Piazza Licito
66010 Casacanditella CH
Istituto principale:
CHIC83000G Fara Filiorum Petri - Fara Filiorum Petri",Scuola statale,CHMM83002N
99,Abruzzo,Provincia di Chieti,Casacanditella,Scuola Secondaria di secondo grado (2),Liceo Sc. Guardiagrele - Io,"Liceo Scientifico
Liceo Sc. Guardiagrele - Io
Via Grele 24/B
66016 Guardiagrele CH
Istituto principale:
CHIS021001 I.O. Guardiagrele Lic. Scien. e Itet
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,CHPS02101B
100,Abruzzo,Provincia di Chieti,Casacanditella,Scuola Secondaria di secondo grado (2),ITC Guardiagrete - I.O.,"Istituto Tecnico Economico e Tecnologico
ITC Guardiagrete - I.O.
Via Grele 24/B
66016 Guardiagrele CH
Istituto principale:
CHIS021001 I.O. Guardiagrele Lic. Scien. e Itet
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING
· CHIMICA, MATERIALI E BIOTECNOLOGIE",Scuola statale,CHTD021017
101,Abruzzo,Provincia di Chieti,Casalanguida,Scuola dell'Infanzia (1),Casalanguida E.R. di Croce,"Casalanguida E.R. di Croce
Via Nuova 12
66031 Casalanguida CH
Istituto principale:
CHEE034001 C. D. - Gissi",Scuola statale,CHAA03402T
102,Abruzzo,Provincia di Chieti,Casalanguida,Scuola Primaria (1),Casalanguida E.R. di Croce,"Casalanguida E.R. di Croce
Via Nuova
66031 Casalanguida CH
Istituto principale:
CHEE034001 C. D. - Gissi",Scuola statale,CHEE034034
103,Abruzzo,Provincia di Chieti,Casalanguida,Scuola Secondaria di primo grado (4),Gissi I. Omn. Spataro,"Gissi I. Omn. Spataro
Piazza Luigi Sturzo
66052 Gissi CH
Comprende le seguenti scuole:
CHMM05902A Furci - I. Omn. Spataro Gissi - Furci
CHMM05907G San Buono-I. Omn. Spataro Gissi - San Buono",Scuola statale,CHMM059008
104,Abruzzo,Provincia di Chieti,Casalanguida,Scuola Secondaria di primo grado (4),Domenico Ciampoli - IC,"Domenico Ciampoli - IC
Via D. Ciampoli N? 2
66041 Atessa CH
Istituto principale:
CHIC818001 I. Omnicompr. Ciampoli-Spaventa",Scuola statale,CHMM818012
105,Abruzzo,Provincia di Chieti,Casalanguida,Scuola Secondaria di primo grado (4),Montemarcone - IC,"Montemarcone - IC
Via Ennio Flaiano N? 14
66041 Atessa CH
Istituto principale:
CHIC818001 I. Omnicompr. Ciampoli-Spaventa",Scuola statale,CHMM818023
106,Abruzzo,Provincia di Chieti,Casalanguida,Scuola Secondaria di primo grado (4),Tornareccio,"Tornareccio
Viale Don Bosco 10
66046 Tornareccio CH
Istituto principale:
CHIC817005 P. Borrelli",Scuola statale,CHMM817016
107,Abruzzo,Provincia di Chieti,Casalanguida,Scuola Secondaria di secondo grado (3),Istituto Omnicomprensivo G. Spataro,"Istituto Tecnico Economico
Istituto Omnicomprensivo G. Spataro
Via Provinciale
66052 Gissi CH
Comprende le seguenti scuole:
CHTD07002D Ite Casalbordino - Io Spataro - Casalbordino
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD07000B
108,Abruzzo,Provincia di Chieti,Casalanguida,Scuola Secondaria di secondo grado (3),Lic. Sc. Spaventa,"Liceo Scientifico
Lic. Sc. Spaventa
Viale della Stazione 9
66041 Atessa CH
Istituto principale:
CHIS00600V Spaventa
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CHPS006019
109,Abruzzo,Provincia di Chieti,Casalanguida,Scuola Secondaria di secondo grado (3),Spaventa,"Istituto Professionale
Spaventa
Viale della Stazione 9
66041 Atessa CH
Istituto principale:
CHIS00600V Spaventa
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI
· SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE",Scuola statale,CHRC00602V
110,Abruzzo,Provincia di Chieti,Casalbordino,Scuola dell'Infanzia (3),B. Croce,"B. Croce
Villa Comunale
66021 Casalbordino CH
Istituto principale:
CHIC820001 P.S. Zimarino",Scuola statale,CHAA82002V
111,Abruzzo,Provincia di Chieti,Casalbordino,Scuola dell'Infanzia (3),G. d'Annunzio,"G. d'Annunzio
Contrada Difesa Vecchia
66021 Casalbordino CH
Istituto principale:
CHIC820001 P.S. Zimarino",Scuola statale,CHAA82003X
112,Abruzzo,Provincia di Chieti,Casalbordino,Scuola dell'Infanzia (3),Regina Elena,"Regina Elena
Via Largo Micarelli (Ex Largo Castello N. 7)
66021 Casalbordino CH",Scuola paritaria,CH1A03800L
113,Abruzzo,Provincia di Chieti,Casalbordino,Scuola Primaria (2),E. Mattei,"E. Mattei
Via Ascensione
66021 Casalbordino CH
Istituto principale:
CHIC820001 P.S. Zimarino",Scuola statale,CHEE820024
114,Abruzzo,Provincia di Chieti,Casalbordino,Scuola Primaria (2),R. Paolucci,"R. Paolucci
Via Pescara
66021 Casalbordino CH
Istituto principale:
CHIC820001 P.S. Zimarino",Scuola statale,CHEE820035
115,Abruzzo,Provincia di Chieti,Casalbordino,Scuola Secondaria di primo grado (1),I.O. Ridolfi-Zimarino Casalbor,"I.O. Ridolfi-Zimarino Casalbor
Via del Sole 6
66021 Casalbordino CH
Istituto principale:
CHIC820001 P.S. Zimarino",Scuola statale,CHMM820012
116,Abruzzo,Provincia di Chieti,Casalbordino,Scuola Secondaria di secondo grado (1),Ite Casalbordino - Io Spataro,"Istituto Tecnico Economico
Ite Casalbordino - Io Spataro
Via del Sole 21
66021 Casalbordino CH
Istituto principale:
CHTD07000B Istituto Omnicomprensivo G. Spataro - Gissi
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD07002D
117,Abruzzo,Provincia di Chieti,Casalbordino,Istituto Comprensivo (1),P.S. Zimarino,"P.S. Zimarino
Via del Sole 6
66021 Casalbordino CH
Comprende le seguenti scuole:
CHAA82001T Scerni - Scerni
CHAA82002V B. Croce
CHAA82003X G. d'Annunzio
CHAA820041 Luca da Pollutri - Pollutri
CHAA820052 Santa Irene - Villalfonsina
CHEE820013 Primaria Scerni-Io Zimarino - Scerni
CHEE820024 E. Mattei
CHEE820035 R. Paolucci
CHEE820046 Primaria di Pollutri - Pollutri
CHEE820057 M. della Porta - Villalfonsina
CHMM820012 I.O. Ridolfi-Zimarino Casalbor
CHMM820023 Pollutri I.O. Casalbordino - Pollutri
CHMM820034 L. da Vinci-I.O. Casalbordino - Scerni",Scuola statale,CHIC820001
118,Abruzzo,Provincia di Chieti,Casalbordino,Scuola Secondaria di secondo grado (1),Ist. Omnicompr Ridolfi - Zimarino,"Istituto Tecnico Tecnologico
Ist. Omnicompr Ridolfi - Zimarino
Contrada Colle Comune 1
66020 Scerni CH
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,CHTA02000X
119,Abruzzo,Provincia di Chieti,Casalincontrada,Scuola dell'Infanzia (1),Casalincontrada Cap.,"Casalincontrada Cap.
Via G.Marconi
66012 Casalincontrada CH
Istituto principale:
CHIC83000G Fara Filiorum Petri - Fara Filiorum Petri",Scuola statale,CHAA83008Q
120,Abruzzo,Provincia di Chieti,Casalincontrada,Scuola Primaria (1),Casalincontrada Capoluogo,"Casalincontrada Capoluogo
Via Mascagni
66012 Casalincontrada CH
Istituto principale:
CHIC83000G Fara Filiorum Petri - Fara Filiorum Petri",Scuola statale,CHEE83006V
121,Abruzzo,Provincia di Chieti,Casalincontrada,Scuola Secondaria di primo grado (1),Casalincontrada - IC Fara Fp,"Casalincontrada - IC Fara Fp
Via G. Verdi
66012 Casalincontrada CH
Istituto principale:
CHIC83000G Fara Filiorum Petri - Fara Filiorum Petri",Scuola statale,CHMM83005R
122,Abruzzo,Provincia di Chieti,Casalincontrada,Scuola Secondaria di secondo grado (6),Liceo Classico G.B. Vico,"Liceo Classico
Liceo Classico G.B. Vico
Corso Marrucino 137
66100 Chieti CH
Percorsi di Studio:
· LICEO CLASSICO
· LICEO CLASSICO EUROPEO",Scuola statale,CHPC06000T
123,Abruzzo,Provincia di Chieti,Casalincontrada,Scuola Secondaria di secondo grado (6),Liceo I. Gonzaga,"Liceo Linguistico e delle Scienze Umane
Liceo I. Gonzaga
Via dei Celestini 4
66100 Chieti CH
Percorsi di Studio:
· LICEO LINGUISTICO
· LICEO LINGUISTICO - ESABAC
· LICEO SCIENZE UMANE
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE",Scuola statale,CHPM02000G
124,Abruzzo,Provincia di Chieti,Casalincontrada,Scuola Secondaria di secondo grado (6),Liceo F. Masci,"Liceo Scientifico
Liceo F. Masci
Via Vernia 26
66100 Chieti CH
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CHPS01000X
125,Abruzzo,Provincia di Chieti,Casalincontrada,Scuola Secondaria di secondo grado (6),Liceo Luigi di Savoia,"Liceo Scientifico
Liceo Luigi di Savoia
Via E. Gaetani d'Aragona 21
66100 Chieti CH
Istituto principale:
CHIS012006 L. Savoia
Percorsi di Studio:
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CHPS01201L
126,Abruzzo,Provincia di Chieti,Casalincontrada,Scuola Secondaria di secondo grado (6),Liceo delle Scienze Umane Nikola Tesla,"Liceo Scienze Umane
Liceo delle Scienze Umane Nikola Tesla
Via Vernia 7
66100 Chieti CH
Percorsi di Studio:
· LICEO SCIENZE UMANE",Scuola paritaria,CHPMVZ5007
127,Abruzzo,Provincia di Chieti,Casalincontrada,Scuola Secondaria di secondo grado (6),Istituto Professionale - Servizi Socio Sanitari Nikola Tesla,"Istituto Professionale
Istituto Professionale - Servizi Socio Sanitari Nikola Tesla
Via Vernia Snc
66100 Chieti CH
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI
· SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE",Scuola paritaria,CHRFQQ5004
128,Abruzzo,Provincia di Chieti,Casoli,Scuola dell'Infanzia (3),Guarenna,"Guarenna
Via Guarenna Nuova 10
66043 Casoli CH
Istituto principale:
CHIC80600P Casoli G. De Petra",Scuola statale,CHAA80602L
129,Abruzzo,Provincia di Chieti,Casoli,Scuola dell'Infanzia (3),Via Lame,"Via Lame
Via Lame 1
66043 Casoli CH
Istituto principale:
CHIC80600P Casoli G. De Petra",Scuola statale,CHAA80603N
130,Abruzzo,Provincia di Chieti,Casoli,Scuola dell'Infanzia (3),Suore Francescane Alcantarine,"Suore Francescane Alcantarine
Corso Umberto I 67
66043 Casoli CH",Scuola paritaria,CH1A00800R
131,Abruzzo,Provincia di Chieti,Casoli,Scuola Primaria (1),Casoli Capoluogo-IC,"Casoli Capoluogo-IC
Via San Nicola 34
66043 Casoli CH
Istituto principale:
CHIC80600P Casoli G. De Petra",Scuola statale,CHEE806051
132,Abruzzo,Provincia di Chieti,Casoli,Scuola Secondaria di primo grado (1),Casoli,"Casoli
Via San Nicola 34
66043 Casoli CH
Istituto principale:
CHIC80600P Casoli G. De Petra",Scuola statale,CHMM80601Q
133,Abruzzo,Provincia di Chieti,Casoli,Scuola Secondaria di secondo grado (5),Liceo delle Scienze Umane,"Liceo Scienze Umane
Liceo delle Scienze Umane
Via del Campo Stortivo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino",Scuola statale,CHPM00301V
134,Abruzzo,Provincia di Chieti,Casoli,Scuola Secondaria di secondo grado (5),Lic. Sc. Algeri Marino,"Liceo Scientifico
Lic. Sc. Algeri Marino
Via del Campo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,CHPS00301T
135,Abruzzo,Provincia di Chieti,Casoli,Scuola Secondaria di secondo grado (5),Ist. Prof. Casoli - Iis Algeri Marino,"Istituto Professionale
Ist. Prof. Casoli - Iis Algeri Marino
Via del Campo S.N.C.
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino
Percorsi di Studio:
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,CHRI003013
136,Abruzzo,Provincia di Chieti,Casoli,Scuola Secondaria di secondo grado (5),Ist. Tec. Algeri Marino,"Istituto Tecnico Economico
Ist. Tec. Algeri Marino
Via del Campo Sportivo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD00301N
137,Abruzzo,Provincia di Chieti,Casoli,Scuola Secondaria di secondo grado (5),Ist.T. Agrar. Agroal. e Agroind.,"Istituto Tecnico Tecnologico
Ist.T. Agrar. Agroal. e Agroind.
Via del Campo Sportivo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino",Scuola statale,CHTF003021
138,Abruzzo,Provincia di Chieti,Casoli,Istituto Comprensivo (1),Casoli G. De Petra,"Casoli G. De Petra
Via San Nicola 34
66043 Casoli CH
Comprende le seguenti scuole:
CHAA80602L Guarenna
CHAA80603N Via Lame
CHAA80604P Selva - Altino
CHAA80605Q Palombaro Capoluogo - Palombaro
CHEE80602T Altino Capoluogo - Altino
CHEE80604X Palombaro Capoluogo - Palombaro
CHEE806051 Casoli Capoluogo-IC
CHMM80601Q Casoli
CHMM80602R Altino - IC Casoli - Altino",Scuola statale,CHIC80600P
139,Abruzzo,Provincia di Chieti,Casoli,Istituto Superiore (1),Algeri Marino,"Algeri Marino
Via del Campo 35
66043 Casoli CH
Comprende le seguenti scuole:
CHPM00301V Liceo delle Scienze Umane
CHPS00301T Lic. Sc. Algeri Marino
CHRI003013 Ist. Prof. Casoli - Iis Algeri Marino
CHTD00301N Ist. Tec. Algeri Marino
CHTF003021 Ist.T. Agrar. Agroal. e Agroind.",Scuola statale,CHIS00300B
140,Abruzzo,Provincia di Chieti,Castel Frentano,Scuola dell'Infanzia (2),San Rocco,"San Rocco
Via Cavalieri di Vittorio Veneto
66032 Castel Frentano CH
Istituto principale:
CHIC81400N Castel Frentano",Scuola statale,CHAA81403L
141,Abruzzo,Provincia di Chieti,Castel Frentano,Scuola dell'Infanzia (2),Antonio Rosina Caporali,"Antonio Rosina Caporali
Via della Rosa 13
66032 Castel Frentano CH",Scuola paritaria,CH1A00900L
142,Abruzzo,Provincia di Chieti,Castel Frentano,Scuola Primaria (1),Castelfrentano Cap.-IC Castelfr,"Castelfrentano Cap.-IC Castelfr
Via Cavalieri di Vittorio Veneto 1
66032 Castel Frentano CH
Istituto principale:
CHIC81400N Castel Frentano",Scuola statale,CHEE81401Q
143,Abruzzo,Provincia di Chieti,Castel Frentano,Scuola Secondaria di primo grado (1),Castel Frentano,"Castel Frentano
Via Cavalieri di Vittorio Veneto 1
66032 Castel Frentano CH
Istituto principale:
CHIC81400N Castel Frentano",Scuola statale,CHMM81401P
144,Abruzzo,Provincia di Chieti,Castel Frentano,Istituto Comprensivo (1),Castel Frentano,"Castel Frentano
Via Cavalieri Vittorio Veneto 1
66032 Castel Frentano CH
Comprende le seguenti scuole:
CHAA81401E S. Eusanio del Sangro Cap. - Sant'Eusanio del Sangro
CHAA81403L San Rocco
CHEE81401Q Castelfrentano Cap.-IC Castelfr
CHEE81402R S. Eusanio del Sangro Cap. - Sant'Eusanio del Sangro
CHMM81401P Castel Frentano
CHMM81402Q Sant'Eusanio D.S. - IC Castelfr - Sant'Eusanio del Sangro",Scuola statale,CHIC81400N
145,Abruzzo,Provincia di Chieti,Castel Frentano,Scuola Secondaria di secondo grado (4),V. Emanuele II,"Liceo Classico
V. Emanuele II
Via Bologna 8
66034 Lanciano CH
Istituto principale:
CHIS00900A V. Emanuele II
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,CHPC00901N
146,Abruzzo,Provincia di Chieti,Castel Frentano,Scuola Secondaria di secondo grado (4),Liceo De Titta - Iis De Titta Fermi,"Liceo Linguistico e delle Scienze Umane
Liceo De Titta - Iis De Titta Fermi
Piazza Martiri VI Ottobre 1
66034 Lanciano CH
Istituto principale:
CHIS019001 De Titta - Fermi
Percorsi di Studio:
· LICEO LINGUISTICO
· LICEO SCIENZE UMANE
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE",Scuola statale,CHPM01901C
147,Abruzzo,Provincia di Chieti,Castel Frentano,Scuola Secondaria di secondo grado (4),Da Vinci,"Liceo Scientifico
Da Vinci
Via Guido Rosato 5
66034 Lanciano CH
Istituto principale:
CHIS01100A Da Vinci - De Giorgio",Scuola statale,CHPS01101R
148,Abruzzo,Provincia di Chieti,Castel Frentano,Scuola Secondaria di secondo grado (4),Liceo G. Galilei di Lanciano,"Liceo Scientifico
Liceo G. Galilei di Lanciano
Via Don Minzoni 11
66034 Lanciano CH
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO",Scuola statale,CHPS02000E
149,Abruzzo,Provincia di Chieti,Castiglione Messer Marino,Scuola dell'Infanzia (2),Castiglione Messer Marino,"Castiglione Messer Marino
Via Isonia 26
66033 Castiglione Messer Marino CH
Istituto principale:
CHIC816009 Castiglione M.M.-Carunchio",Scuola statale,CHAA816016
150,Abruzzo,Provincia di Chieti,Castiglione Messer Marino,Scuola dell'Infanzia (2),Ambrogio Sbrocco,"Ambrogio Sbrocco
Via Colle San Rocco 25
66033 Castiglione Messer Marino CH",Scuola paritaria,CH1A01000R
151,Abruzzo,Provincia di Chieti,Castiglione Messer Marino,Scuola Primaria (1),Castiglione Messer Marino - IC,"Castiglione Messer Marino - IC
Via Istonia 26
66033 Castiglione Messer Marino CH
Istituto principale:
CHIC816009 Castiglione M.M.-Carunchio",Scuola statale,CHEE81601B
152,Abruzzo,Provincia di Chieti,Castiglione Messer Marino,Scuola Secondaria di primo grado (1),Castiglione Messer Marino,"Castiglione Messer Marino
Via Istonia 26
66033 Castiglione Messer Marino CH
Istituto principale:
CHIC816009 Castiglione M.M.-Carunchio",Scuola statale,CHMM81601A
153,Abruzzo,Provincia di Chieti,Castiglione Messer Marino,Istituto Comprensivo (1),Castiglione M.M.-Carunchio,"Castiglione M.M.-Carunchio
Via Istonia 26
66033 Castiglione Messer Marino CH
Comprende le seguenti scuole:
CHAA816016 Castiglione Messer Marino
CHAA816049 Roccaspinalveti Cap. - Roccaspinalveti
CHAA81608D Carunchio Capoluogo - Carunchio
CHAA81610L Palmoli Capoluogo - Palmoli
CHAA81611N Montessori - Celenza sul Trigno
CHEE81601B Castiglione Messer Marino - IC
CHEE81604E Roccaspinalveti Capoluogo - Roccaspinalveti
CHEE81607N Carunchio Capoluogo - Carunchio
CHEE81608P Celenza sul Trigno Capoluogo - Celenza sul Trigno
CHEE81609Q Palmoli Cap. - Palmoli
CHMM81601A Castiglione Messer Marino
CHMM81602B Roccaspinalveti-IC Castig. Mm - Roccaspinalveti
CHMM81604D Celenza sul Trigno-IC Castig. Mm - Celenza sul Trigno
CHMM81605E Palmoli-IC Castig. Mm - Palmoli",Scuola statale,CHIC816009
154,Abruzzo,Provincia di Chieti,Castiglione Messer Marino,Scuola Secondaria di secondo grado (4),Liceo Scientifico Giovanni Paolo I,"Liceo Scientifico
Liceo Scientifico Giovanni Paolo I
Corso Vittorio Emanuele 73
86081 Agnone IS
Istituto principale:
ISIS016004 Istituto Omnicomprensivo
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,ISPS01601E
155,Abruzzo,Provincia di Chieti,Castiglione Messer Marino,Scuola Secondaria di secondo grado (4),Ipsseoa San Francesco Caracciolo,"Istituto Professionale
Ipsseoa San Francesco Caracciolo
Via De Horatiis Snc
86081 Agnone IS
Istituto principale:
ISIS016004 Istituto Omnicomprensivo
Percorsi di Studio:
· SERV.ENOG.OSP.ALBERG. / SERVIZI DI SALA E DI VENDITA
· ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA",Scuola statale,ISRH016018
156,Abruzzo,Provincia di Chieti,Castiglione Messer Marino,Scuola Secondaria di secondo grado (4),ITIS Leonida Marinelli,"Istituto Tecnico Tecnologico
ITIS Leonida Marinelli
Via De Horatiis Snc
86081 Agnone IS
Istituto principale:
ISIS016004 Istituto Omnicomprensivo
Percorsi di Studio:
· ELETTRONICA ED ELETTROTECNICA / ELETTROTECNICA
· MECCANICA, MECCATRONICA ED ENERGIA",Scuola statale,ISTF01601L
157,Abruzzo,Provincia di Chieti,Castiglione Messer Marino,Scuola Secondaria di secondo grado (4),IPSSAR G. Marchitelli - Villa S.M.,"Istituto Professionale
IPSSAR G. Marchitelli - Villa S.M.
Via Roma 22 Bis
66047 Villa Santa Maria CH
Percorsi di Studio:
· SERV.ENOG.OSP.ALBERG. / SERVIZI DI SALA E DI VENDITA
· ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA",Scuola statale,CHRH01000N
158,Abruzzo,Provincia di Chieti,Celenza sul Trigno,Scuola dell'Infanzia (1),Montessori,"Montessori
Via Garibaldi 82
66050 Celenza sul Trigno CH
Istituto principale:
CHIC816009 Castiglione M.M.-Carunchio - Castiglione Messer Marino",Scuola statale,CHAA81611N
159,Abruzzo,Provincia di Chieti,Celenza sul Trigno,Scuola Primaria (1),Celenza sul Trigno Capoluogo,"Celenza sul Trigno Capoluogo
Via Carriera
66050 Celenza sul Trigno CH
Istituto principale:
CHIC816009 Castiglione M.M.-Carunchio - Castiglione Messer Marino",Scuola statale,CHEE81608P
